 t,px,py,pz,vx,vy,vz
 5.1500250000000000E+07, 4.4035672059657401E+01,-4.5536602949998839E+00,-1.3371913060275974E+01, 1.5768358925291031E-02,-1.6305814490154378E-03,-4.7882345105705378E-03
 5.1865500000000000E+07, 4.5145189108342286E+01, 1.2046344116551855E+00,-1.3973185351597971E+01, 1.2642659090934235E-02, 3.3735116623867165E-04,-3.9131128322606769E-03
 5.2230750000000000E+07, 4.5410102559079860E+01, 6.2336420832348898E+00,-1.4277928049740087E+01, 1.0273889120705253E-02, 1.4103413992072485E-03,-3.2303351322668624E-03
 5.2596000000000000E+07, 4.5135407261481767E+01, 1.0705629234396575E+01,-1.4382970433771789E+01, 8.0904530539702216E-03, 1.9189677459277496E-03,-2.5781255588753094E-03
 5.2961250000000000E+07, 4.4339339828982560E+01, 1.4851195472293073E+01,-1.4316495282092943E+01, 5.4304649040485733E-03, 1.8189015918260512E-03,-1.7534141346769504E-03
 5.3326500000000000E+07, 4.2873499320939153E+01, 1.9428599851344185E+01,-1.4057957002541269E+01, 2.8659917836132108E-03, 1.2987558380583698E-03,-9.3974109652378410E-04
 5.3691750000000000E+07, 4.0549653142065281E+01, 2.4391448235401882E+01,-1.3540538626911484E+01, 4.6234354707988464E-04, 2.7810912848160368E-04,-1.5438801994693444E-04
 5.4057000000000000E+07, 3.6945988842421514E+01, 2.9667410195853765E+01,-1.2636555458198936E+01,-2.5272859997552953E-03,-2.0293956877637746E-03, 8.6440208247906710E-04
 5.4422250000000000E+07, 3.1503509701758009E+01, 3.5078247888708070E+01,-1.1164427302309486E+01,-5.1221491121958077E-03,-5.7033650530215014E-03, 1.8152219208613439E-03
 5.4787500000000000E+07, 2.3845749409695408E+01, 3.9843326912429269E+01,-8.9699867816764094E+00,-6.1632475522359724E-03,-1.0298031856617755E-02, 2.3184110562395753E-03
 5.5152750000000000E+07, 1.3412159941309605E+01, 4.2866506793081626E+01,-5.8469780438469243E+00,-5.2256228759979166E-03,-1.6701575249047838E-02, 2.2780896108520929E-03
