 t,a,e,inc,omega,varpi,f
 1.2500000000000000E+04,-1.4771062675729718E-03, 1.9821390722493728E+04, 3.3023646666381926E-02, 2.4391803679297279E+00,-1.1786155250751040E-01,-5.4117496568959660E-03
 1.2600000000000000E+04,-1.6452897453843745E-03, 1.8781229590102277E+04, 3.3022723761972322E-02, 2.4390733852630020E+00, 3.7510298001804081E+00, 2.2887424287144617E-02
 1.2700000000000000E+04,-1.4572105505871403E-03, 1.9958374580981195E+04, 3.3029499516430826E-02, 2.4396714262791059E+00, 1.3189213389539485E+00, 3.8083124887051609E-02
 1.2800000000000000E+04,-1.5760809568127782E-03, 1.9180057222311116E+04, 3.3011815254726809E-02, 2.4448934575793273E+00, 5.1082742767369869E+00,-1.3235633492796489E-02
 1.2900000000000000E+04,-1.5805048274459661E-03, 1.9147396006873398E+04, 3.3023459261027961E-02, 2.4456218622232679E+00, 2.7339157169966191E+00, 4.9866285114340124E-02
 1.3000000000000000E+04,-1.4499915789894864E-03, 1.9990511843350178E+04, 3.3021896172681822E-02, 2.4455617011163753E+00, 2.5017867942713234E-01, 4.0025974679554601E-03
 1.3100000000000000E+04,-1.6443411953882682E-03, 1.8772349848417747E+04, 3.3021792385991004E-02, 2.4454365626630694E+00, 4.1067509029255458E+00, 1.0926810311410304E-02
 1.3200000000000000E+04,-1.4797730387825449E-03, 1.9790262735174900E+04, 3.3020761545071164E-02, 2.4466451833479725E+00, 1.7046690546696965E+00, 4.7830959518552082E-02
 1.3300000000000000E+04,-1.5343182544513179E-03, 1.9428318848562998E+04, 3.3003236855099947E-02, 2.4484842703818406E+00, 5.4898435655069253E+00,-1.5147520887083505E-02
 1.3400000000000000E+04,-1.6151878882682427E-03, 1.8933279188739005E+04, 3.3006112970108928E-02, 2.4488322299754923E+00, 3.1155973842755649E+00, 4.2249927900180131E-02
 1.3500000000000000E+04,-1.4358441636369969E-03, 2.0081026379287876E+04, 3.3005175935963686E-02, 2.4487593776785630E+00, 6.5712382202350850E-01, 1.7672625027410460E-02
 1.3600000000000000E+04,-1.6268507541474973E-03, 1.8865922720024057E+04, 3.3006554110167376E-02, 2.4486104080261626E+00, 4.4919547940065261E+00,-1.3843881821779900E-03
 1.3700000000000000E+04,-1.5177017705222467E-03, 1.9533038329109189E+04, 3.3003970480651436E-02, 2.4501667469686845E+00, 2.1120725809029763E+00, 5.3276271640769667E-02
 1.3800000000000000E+04,-1.4911187548676849E-03, 1.9702565550841475E+04, 3.2992802822263294E-02, 2.4508388402462846E+00,-3.8453272323199927E-01,-1.1237886094659547E-02
 1.3900000000000000E+04,-1.6396296897688060E-03, 1.8787913126065705E+04, 3.2991052309127508E-02, 2.4510124604216674E+00, 3.5120287964267733E+00, 3.0243217267604372E-02
 1.4000000000000000E+04,-1.4404811584111390E-03, 2.0044898627541184E+04, 3.2990911763348181E-02, 2.4509201955850619E+00, 1.0824894101851712E+00, 3.2521273328288018E-02
 1.4100000000000000E+04,-1.5933277945035429E-03, 1.9060059350827160E+04, 3.2994934496480298E-02, 2.4507426880365046E+00, 4.8943018120164989E+00,-1.0899772743583227E-02
 1.4200000000000000E+04,-1.5623459193414631E-03, 1.9248076751527446E+04, 3.2999162384798324E-02, 2.4524476818188323E+00, 2.5258701115807831E+00, 5.2535019102893245E-02
 1.4300000000000000E+04,-1.4559311846816293E-03, 1.9936946401353693E+04, 3.2991323743130761E-02, 2.4527274271972952E+00, 4.0793124856008500E-02,-1.3608431325130017E-03
 1.4400000000000000E+04,-1.6467517306204195E-03, 1.8745638746794979E+04, 3.2988359860893060E-02, 2.4527986051946691E+00, 3.9151618587225094E+00, 1.6003397669793602E-02
 1.4500000000000000E+04,-1.4642421609851099E-03, 1.9880160445818168E+04, 3.2989646857884289E-02, 2.4526741445466533E+00, 1.5134069507966965E+00, 4.5056391405561759E-02
 1.4600000000000000E+04,-1.5495773878150113E-03, 1.9326362608674252E+04, 3.2998981377421154E-02, 2.4524696566206003E+00, 5.3078657043056596E+00,-1.5238035480753425E-02
 1.4700000000000000E+04,-1.6040358542379243E-03, 1.8995124802420389E+04, 3.3012492355360419E-02, 2.4542713680385555E+00, 2.9386098940892311E+00, 4.5688385217946222E-02
 1.4800000000000000E+04,-1.4364236912729777E-03, 2.0071498763972377E+04, 3.3006628184583185E-02, 2.4543911153146691E+00, 4.7449569803800129E-01, 1.2784139392073395E-02
 1.4900000000000000E+04,-1.6341905930458299E-03, 1.8817499678355201E+04, 3.3003720218714866E-02, 2.4543983810382080E+00, 4.3212260273689225E+00, 2.1918441397905507E-03
 1.5000000000000000E+04,-1.5026779565181852E-03, 1.9624654898300392E+04, 3.3008389350897928E-02, 2.4542198950141509E+00, 1.9409912831910563E+00, 5.2507221631866753E-02
 1.5100000000000000E+04,-1.5043206597697405E-03, 1.9616218696689499E+04, 3.3030255608785870E-02, 2.4540346710012249E+00,-5.5479625560026236E-01,-1.3147111486639341E-02
 1.5200000000000000E+04,-1.6340747583957357E-03, 1.8820593862936716E+04, 3.3051145575996158E-02, 2.4558965255250609E+00, 3.3462719587206955E+00, 3.4201531392993527E-02
