 t,px,py,pz,vx,vy,vz
 1.2000000000000000E+04,-2.6641323184818912E+01, 2.3788474808369671E+01, 5.2911009974580745E+00,-4.8516030006364741E-01,-9.3968810580547035E-01, 2.3744431854937839E-01
 1.2100000000000000E+04, 3.6888929648133356E+01,-1.6077077822642519E+01,-9.0591348231106750E+00, 5.3273465548551846E-01, 7.5932296178593450E-01,-2.3272582262402583E-01
 1.2200000000000000E+04, 7.6980462591193337E+00, 4.4597666476819924E+01,-6.8184950927288774E+00,-8.1369337414157217E-01, 3.6919840740619589E-02, 2.3249135871013291E-01
 1.2300000000000000E+04,-6.0819061772926837E+00,-3.0120243736020520E+01, 4.8535913811166953E+00, 1.1262997410980371E+00,-4.3911639858356821E-01,-2.8211973837454840E-01
 1.2400000000000000E+04, 3.8237298025992253E+01, 2.6661866749310260E+01,-1.3832650789179173E+01,-4.0021622222425207E-01, 6.7866270424377939E-01, 4.6707233589007108E-02
 1.2500000000000000E+04,-2.9226937780170005E+01, 1.7392078541973255E+01, 6.7050781435956095E+00,-3.2653684449383552E-01,-1.0586767376015680E+00, 2.0322519061890468E-01
 1.2600000000000000E+04, 3.9845981695085648E+01,-1.1268786859269611E+01,-1.0415407628343525E+01, 4.0693527482079039E-01, 8.0396956174811229E-01,-2.0048906939316138E-01
 1.2700000000000000E+04, 3.2967313633517961E+00, 4.4665661250056999E+01,-5.5310595525783892E+00,-8.2463422878316084E-01,-6.5328807046862364E-02, 2.4615174389135985E-01
 1.2800000000000000E+04,-2.9489288134535019E-01,-3.1775870318773251E+01, 3.3352480867705814E+00, 1.1507265336219104E+00,-2.4107977772080208E-01,-3.0949282408512674E-01
 1.2900000000000000E+04, 3.6313920070630779E+01, 2.9781451345853469E+01,-1.3586713071126008E+01,-4.5912166443951929E-01, 6.3264922261988188E-01, 6.8618066149249243E-02
 1.3000000000000000E+04,-3.0329564147461198E+01, 1.2612151005174823E+01, 7.5157541494644011E+00,-1.9941063694539712E-01,-1.1253829556494166E+00, 1.7293265408824227E-01
 1.3100000000000000E+04, 4.1435526163153511E+01,-7.8812349644687778E+00,-1.1223598178675125E+01, 3.2350645571414716E-01, 8.2289572013979373E-01,-1.7804131153104913E-01
 1.3200000000000000E+04, 2.3308638720914288E-01, 4.4336750885648982E+01,-4.5993706627172273E+00,-8.2721939758414753E-01,-1.3855841580235675E-01, 2.5435522150394130E-01
 1.3300000000000000E+04, 3.8399311680796462E+00,-3.2362496607625808E+01, 2.1913576438895843E+00, 1.1451953258260388E+00,-1.0552831057337461E-01,-3.2170055295719285E-01
 1.3400000000000000E+04, 3.4762405706046913E+01, 3.1845722344735627E+01,-1.3344367433562619E+01,-4.9902262232497951E-01, 5.9745507911480800E-01, 8.3840741799968158E-02
 1.3500000000000000E+04,-3.0751461484290527E+01, 8.8837034568042181E+00, 8.0197415447402776E+00,-9.5456435579894333E-02,-1.1645802398777525E+00, 1.4666764206955776E-01
 1.3600000000000000E+04, 4.2388097123067716E+01,-5.3280687047001729E+00,-1.1761154440826713E+01, 2.6282638914588352E-01, 8.3181903466542850E-01,-1.6126928431796186E-01
 1.3700000000000000E+04,-2.1355312026052413E+00, 4.3845514789353409E+01,-3.8575667926111410E+00,-8.2651266195657502E-01,-1.9653838526482287E-01, 2.6004810821382512E-01
 1.3800000000000000E+04, 7.0927131546823503E+00,-3.2495041366196439E+01, 1.2586833655289213E+00, 1.1289871171845447E+00,-2.9942218192419781E-03,-3.2746521273438095E-01
 1.3900000000000000E+04, 3.3409616520382265E+01, 3.3397114899958801E+01,-1.3108944062403152E+01,-5.2986013394054765E-01, 5.6785091280283218E-01, 9.5848892006087941E-02
 1.4000000000000000E+04,-3.0826769355718234E+01, 5.7092273766766919E+00, 8.3665091976600632E+00,-3.6151852886154232E-03,-1.1887838795061283E+00, 1.2242399942676174E-01
